object_id,ein,documentId,BndRfrncCd,PrcdrsCrrctvActnInd
202033039349301753,221821292,A,0
202121349349303522,042103552,IRS990ScheduleK,A,true
202121349349303522,042103552,IRS990ScheduleK,B,true
202121349349303522,042103552,IRS990ScheduleK,C,true
202121349349303522,042103552,IRS990ScheduleK,D,true
202001019349301400,340714818,A,1
202030769349301243,530196583,R000010,A,1
202030769349301243,530196583,R000010,B,1
202030769349301243,530196583,R000010,C,1
202030769349301243,530196583,R000010,D,1
202031959349303053,620476822,A,true
202031959349303053,620476822,B,true
202031959349303373,042103578,A,true
202031959349303373,042103578,B,true
202031959349303373,042103578,C,true
202041059349300414,420680404,A,true
202041059349300414,420680404,B,true
202001279349300320,580566116,A,1
202001279349300320,580566116,B,1
202003509349300130,470418641,A,0
202041969349300214,042103552,IRS990ScheduleK,A,true
202041969349300214,042103552,IRS990ScheduleK,B,true
202041969349300214,042103552,IRS990ScheduleK,C,true
202041969349300214,042103552,IRS990ScheduleK,D,true
202041969349301239,042103637,A,true
202041969349301239,042103637,B,true
202041969349301239,042103637,C,true
202111349349303906,560530005,A,1
202111349349303906,560530005,B,1
202021329349302097,250965601,A,1
202140699349301559,930461940,A,0
202111479349300326,720408946,A,1
202111479349300326,720408946,B,1
202121019349300307,231352674,RetDoc1053100001,A,1
202121019349300307,231352674,RetDoc1053100001,B,1
202121019349300307,231352674,RetDoc1053100001,C,1
202121019349300307,231352674,RetDoc1053100001,D,1
202100849349300305,231352620,R000010,A,1
202100849349300305,231352620,R000010,B,1
202100849349300305,231352620,R000010,C,1
202100849349300305,231352620,R000010,D,1
202100849349300905,591023117,A,true
202100849349300905,591023117,B,true
202100849349300905,591023117,C,true
202100849349300905,591023117,D,true
202021979349302142,060761704,A,true
202021979349302142,060761704,B,false
202013189349303356,710236867,A,1
202013189349303356,710236867,B,1
202041119349300514,430662529,A,true
202041119349300514,430662529,B,true
202001339349303270,951667177,A,1
202001339349303270,951667177,B,1
202140999349301114,520591661,A,true
202140999349301114,520591661,B,true
202140999349301114,520591661,C,true
202011969349305526,590668483,A,1
202011969349305526,590668483,B,1
202101339349305120,010211494,A,false
202101339349305120,010211494,B,false
202101339349305120,010211494,C,false
202031819349301673,460224600,A,0
202043189349304149,470724387,A,1
202041139349301229,630288878,A,false
202111279349301021,480543715,A,false
202111279349301021,480543715,B,true
202041969349302774,540505940,A,0
202031969349302758,381359081,A,1
202111049349301136,231352654,A,1
202111049349301136,231352654,B,1
202111049349300726,420680400,A,1
202111049349300726,420680400,B,1
202111049349301026,060653264,R000011,A,0
202111049349301026,060653264,R000011,B,0
202111049349301026,060653264,R000011,C,0
202111049349301026,060653264,R000011,D,0
202003239349301515,362169147,RetDoc1053100001,A,1
202003239349301515,362169147,RetDoc1053100001,B,1
202003239349301515,362169147,RetDoc1053100001,C,1
202003239349301515,362169147,RetDoc1053100001,D,1
202011299349301501,420680335,A,1
202011299349301501,420680335,B,1
202043379349300424,362310478,A,false
202002879349300805,381443369,A,true
202101329349304880,010211497,A,1
202110909349300531,570324906,A,1
202110909349300531,570324906,B,1
202131309349301523,362167773,A,true
202131309349301523,362167773,B,true
202131309349301523,362167773,C,true
202131329349304783,361408475,A,true
202111379349301906,132501829,A,0
202111379349301906,132501829,B,0
202111379349301906,132501829,C,0
202111379349303921,362169157,A,true
202111379349303921,362169157,B,true
202111379349303921,362169157,C,true
202111379349303921,362169157,D,true
202141339349301724,591083502,A,1
202141339349301724,591083502,B,1
202141339349301724,591083502,C,1
202041969349303414,041679980,IRS990ScheduleK,A,true
202041969349303414,041679980,IRS990ScheduleK,B,true
202041969349303414,041679980,IRS990ScheduleK,C,true
202041969349303414,041679980,IRS990ScheduleK,D,true
202121309349302407,362167048,RetDoc1053100001,A,1
202121309349302407,362167048,RetDoc1053100001,B,1
202121309349302407,362167048,RetDoc1053100001,C,1
202121309349302407,362167048,RetDoc1053100001,D,1
202031969349300013,041081650,IRS990ScheduleK,A,true
202031969349300013,041081650,IRS990ScheduleK,B,true
202031969349300013,041081650,IRS990ScheduleK,C,true
202031969349300013,041081650,IRS990ScheduleK,D,true
202141319349303834,340714363,A,1
202141319349303834,340714363,B,1
202101379349302530,042103578,A,true
202101379349302530,042103578,B,true
202002949349301345,221487322,A,true
202002949349301345,221487322,B,true
202111329349303671,344428219,A,true
202111319349302911,231352354,A,0
202141339349302799,951644035,A,1
202141339349302799,951644035,B,1
202041969349304299,560532296,A,true
202041969349304299,560532296,B,true
202041969349304299,560532296,C,true
202041969349304554,042105769,A,true
202121309349301552,141423161,A,1
202121309349301552,141423161,B,1
202141329349301349,350868149,A,true
202141329349301349,350868149,B,true
202141329349301349,350868149,C,true
202111329349300341,020222111,IRS990ScheduleK1,A,true
202111329349300341,020222111,IRS990ScheduleK1,B,true
202111329349300341,020222111,IRS990ScheduleK1,C,true
202111329349300341,020222111,IRS990ScheduleK1,D,true
202111379349307901,956002998,A,1
202041969349305454,381360586,A,1
202041969349305454,381360586,B,1
202131349349307773,590936101,IRS990ScheduleK,A,true
202131349349307773,590936101,IRS990ScheduleK,B,true
202131349349307773,590936101,IRS990ScheduleK,C,true
202131349349307773,590936101,IRS990ScheduleK,D,true
202041969349305854,042103629,RetDoc1053100001,A,1
202041969349305854,042103629,RetDoc1053100001,B,1
202041969349305854,042103629,RetDoc1053100001,C,1
202041969349305854,042103629,RetDoc1053100001,D,1
202011979349300006,237227990,A,1
202011979349300006,237227990,B,1
202011979349300006,237227990,C,1
202111379349302186,341695897,A,true
202101379349300770,610470593,A,0
202101379349300770,610470593,B,0
202101379349300770,610470593,C,0
202101379349301535,610444671,IRS990ScheduleK,A,true
202101379349301535,610444671,IRS990ScheduleK,B,true
202141319349301509,131740445,A,false
202141319349301509,131740445,B,false
202141319349301709,310536715,IRS990ScheduleK1,A,true
202141319349301709,310536715,IRS990ScheduleK1,B,true
202141319349301709,310536715,IRS990ScheduleK1,C,true
202141319349301709,310536715,IRS990ScheduleK1,D,true
202141319349302279,941156266,IRS990ScheduleK1,A,true
202141319349302279,941156266,IRS990ScheduleK1,B,true
202141319349302279,941156266,IRS990ScheduleK1,C,true
202141319349302279,941156266,IRS990ScheduleK1,D,true
202041979349301944,231365966,A,1
202011979349300521,135645885,RetDoc1053100001,A,1
202011979349300521,135645885,RetDoc1053100001,B,1
202011979349300521,135645885,RetDoc1053100001,C,1
202011979349300521,135645885,RetDoc1053100001,D,1
202011979349302516,630302179,A,1
202011979349302516,630302179,B,1
202041969349302764,990113930,A,1
202041969349302764,990113930,B,1
202141329349304604,042103638,A,1
202121379349303997,510067938,A,1
202121379349303997,510067938,B,1
202121379349303997,510067938,C,1
202121379349303997,510067938,D,1
202041369349304379,237179639,A,1
202041909349301514,520591672,A,1
202041909349301514,520591672,B,1
202031969349303743,590624412,A,true
202031969349303743,590624412,B,true
202000659349300605,240795406,A,1
202000659349300605,240795406,B,1
202022729349300852,610482955,A,false
202022729349300852,610482955,B,false
202022729349300852,610482955,C,false
202011979349304111,440546278,A,true
202011979349305521,310725957,A,true
202141329349303694,741233796,A,1
202141329349303694,741233796,B,1
202041909349302904,580566212,RetDoc1053100001,A,1
202041909349302904,580566212,RetDoc1053100001,B,1
202041909349302904,580566212,RetDoc1053100001,C,1
202041909349302904,580566212,RetDoc1053100001,D,1
202121379349309792,930386839,A,1
202121379349309792,930386839,B,1
202121379349309852,510305893,A,0
202121379349309852,510305893,B,0
202121379349309852,510305893,C,0
202141379349306069,560529961,A,false
202141379349306069,560529961,B,false
202131379349306793,030482006,RetDoc1053100001,A,0
202131379349306793,030482006,RetDoc1053100001,B,0
202131379349306793,030482006,RetDoc1053100001,C,0
202131379349306793,030482006,RetDoc1053100001,D,0
202031919349301023,060653264,R000011,A,0
202031919349301023,060653264,R000011,B,0
202031919349301023,060653264,R000011,C,0
202031919349301023,060653264,R000011,D,0
202031979349304598,540946734,A,false
202131379349303058,010275130,A,1
202131379349303058,010275130,B,1
202131379349303058,010275130,C,1
202131379349300153,560532138,A,true
202131379349300153,560532138,B,true
202131379349300153,560532138,C,true
202041979349304929,550419865,A,0
202041979349304929,550419865,B,0
202041049349300129,520591661,A,true
202041049349300129,520591661,B,true
202041049349300129,520591661,C,true
202042819349300929,620518288,A,0
202042819349300929,620518288,B,0
202041959349302509,810235407,A,0
202041959349302509,810235407,B,0
202131319349303363,350868175,A,true
202131319349304243,362169145,A,1
202131319349304243,362169145,B,1
202011979349303561,010275130,A,1
202011979349303561,010275130,B,1
202011979349303561,010275130,C,1
202002889349301720,344429091,A,true
202002889349301720,344429091,B,true
202042889349302254,941254638,A,0
202043079349301359,340909974,A,0
202043079349301359,340909974,B,0
202121349349300207,231352613,RetDoc1053100001,A,1
202121349349300207,231352613,RetDoc1053100001,B,1
202121349349300207,231352613,RetDoc1053100001,C,1
202121349349300207,231352613,RetDoc1053100001,D,1
202041929349301619,160805158,A,1
202041929349301619,160805158,B,1
202041979349305114,951642394,A,true
202041979349305114,951642394,B,true
202041979349305114,951642394,C,true
202041979349305584,231352630,RetDoc1053100001,A,1
202041979349305584,231352630,RetDoc1053100001,B,1
202041979349305584,231352630,RetDoc1053100001,C,1
202041979349305584,231352630,RetDoc1053100001,D,1
202001369349300220,141338309,A,0
202011369349302321,840402510,RetDoc1053100001,A,0
202011369349302321,840402510,RetDoc1053100001,B,0
202011369349302321,840402510,RetDoc1053100001,C,0
202011369349302321,840402510,RetDoc1053100001,D,0
202041979349306034,060731360,A,true
202041979349306034,060731360,B,true
202041979349306034,060731360,C,true
202041979349306034,060731360,D,true
202022869349301562,362170999,A,1
202022869349301562,362170999,B,1
202022869349301562,362170999,C,1
202021969349302802,050259080,A,1
202021969349302802,050259080,B,1
202131349349302538,520591421,A,1
202131349349302538,520591421,B,1
202141379349301299,041679980,IRS990ScheduleK,A,true
202141379349301299,041679980,IRS990ScheduleK,B,true
202141379349301299,041679980,IRS990ScheduleK,C,true
202141379349301299,041679980,IRS990ScheduleK,D,true
202141379349301954,580566116,A,1
202141379349301954,580566116,B,1
202031359349300008,314379532,A,true
202031359349300008,314379532,B,true
202031359349300008,314379532,C,true
202040869349301204,390477970,A,1
202041539349301884,141713034,A,1
202041539349301884,141713034,B,1
202041579349300314,314379459,RetDoc1053100001,A,0
202041579349300314,314379459,RetDoc1053100001,B,0
202041579349300314,314379459,RetDoc1053100001,C,0
202041579349300314,314379459,RetDoc1053100001,D,0
202041339349300214,540505906,R000010,A,0
202041339349300214,540505906,R000010,B,0
202041339349300214,540505906,R000010,C,0
202041339349300214,540505906,R000010,D,0
202041979349303554,580566256,IRS990ScheduleK1,A,true
202041979349303554,580566256,IRS990ScheduleK1,B,true
202041979349303554,580566256,IRS990ScheduleK1,C,true
202041979349303554,580566256,IRS990ScheduleK1,D,true
202041979349305204,231386178,A,1
202041979349305204,231386178,B,1
202041979349305204,231386178,C,1
202121349349302167,520591613,A,1
202121349349302167,520591613,B,1
202121349349302167,520591613,C,1
202032839349301623,480543782,A,0
202021969349305007,750859668,A,1
202021969349305007,750859668,B,1
202021969349305007,750859668,C,1
202031959349301503,141340095,A,true
202031959349301503,141340095,B,true
202041019349301414,941156485,A,1
202041019349301414,941156485,B,1
202041019349301414,941156485,C,1
202131379349303133,363649217,A,1
202131379349301558,350868202,A,true
202131379349301558,350868202,B,true
202031969349302593,042104258,A,true
202031979349302223,720423889,R000012,A,1
202031979349302223,720423889,R000012,B,1
202031979349302223,720423889,R000012,C,1
202031979349302223,720423889,R000012,D,1
202041969349300809,590624416,A,1
202131349349300908,314379507,RetDoc1053100001,A,1
202131349349300908,314379507,RetDoc1053100001,B,1
202131349349300908,314379507,RetDoc1053100001,C,1
202131349349300908,314379507,RetDoc1053100001,D,1
202031959349300318,231352213,IRS990ScheduleK,A,true
202031959349300318,231352213,IRS990ScheduleK,B,true
202031959349300318,231352213,IRS990ScheduleK,C,true
202031959349300318,231352213,IRS990ScheduleK,D,true
202031959349301448,231352688,IRS990ScheduleK,A,true
202031959349301448,231352688,IRS990ScheduleK,B,true
202031959349301448,231352688,IRS990ScheduleK,C,true
202031959349301448,231352688,IRS990ScheduleK,D,true
202031899349302268,590859121,A,true
202021979349306947,530204707,A,1
202021979349306947,530204707,B,1
202021979349306452,630366652,A,0
202021979349306452,630366652,B,0
202021969349300847,231352256,A,1
202021979349304112,362170866,A,true
202021979349304112,362170866,B,true
202001909349302225,440562048,A,true
202001909349302225,440562048,B,true
202021979349305802,741109661,A,true
202021979349305802,741109661,B,true
202013119349301016,310621866,RetDoc1053100001,A,1
202013119349301016,310621866,RetDoc1053100001,B,1
202013119349301016,310621866,RetDoc1053100001,C,1
202013119349301016,310621866,RetDoc1053100001,D,1
202131379349300128,210650678,RetDoc1053100001,A,1
202131379349300128,210650678,RetDoc1053100001,B,1
202131379349300128,210650678,RetDoc1053100001,C,1
202131379349300128,210650678,RetDoc1053100001,D,1
202021969349302142,231352665,A,true
202021969349302142,231352665,B,true
202001979349300735,530196603,IRS990ScheduleK1,A,true
202001979349300735,530196603,IRS990ScheduleK1,B,true
202001979349300735,530196603,IRS990ScheduleK1,C,true
202001979349300735,530196603,IRS990ScheduleK1,D,true
202041969349304769,560532138,A,true
202041969349304769,560532138,B,true
202041969349304769,560532138,C,true
202031959349302733,560532303,IRS990ScheduleK1,A,true
202031959349302733,560532303,IRS990ScheduleK1,B,true
202031959349302733,560532303,IRS990ScheduleK1,C,true
202031959349302733,560532303,IRS990ScheduleK1,D,true
202001929349302625,911160585,A,0
202001929349302700,231352685,IRS990ScheduleK,A,true
202001929349302700,231352685,IRS990ScheduleK,B,true
202001929349302700,231352685,IRS990ScheduleK,C,true
202001929349302700,231352685,IRS990ScheduleK,D,true
202121349349306462,540505990,A,1
202121349349306462,540505990,B,0
202121349349306462,540505990,C,1
202121349349304472,042103558,A,1
202121349349304472,042103558,B,1
202121349349304472,042103558,C,1
202121349349304472,042103558,D,1
202011899349300811,410694721,RetDoc1053100001,A,1
202011899349300811,410694721,RetDoc1053100001,B,1
202011899349300811,410694721,RetDoc1053100001,C,1
202011899349300811,410694721,RetDoc1053100001,D,1
202021969349301312,042121659,A,true
202021969349301312,042121659,B,true
202021969349301312,042121659,C,true
202021969349301312,042121659,D,true
202021969349301592,042103594,A,true
202021969349301592,042103594,B,true
202021979349305277,546039600,A,0
202043149349300204,550526150,A,1
202043149349300204,550526150,B,1
202043149349300204,550526150,C,1
202043149349300204,550526150,D,1
202131379349307598,910565553,A,1
202023169349302307,810231774,A,0
202023169349302307,810231774,B,0
202023169349302307,810231774,C,0
202131379349300428,150532239,A,1
202131379349300428,150532239,B,1
202121349349304077,930386892,A,true
202121349349304077,930386892,B,true
202121349349304077,930386892,C,true
202001979349303330,362174823,A,1
202001979349303330,362174823,B,1
202001979349303330,362174823,C,1
202021969349302017,042103589,RetDoc1053100001,A,1
202021969349302017,042103589,RetDoc1053100001,B,1
202021969349302017,042103589,RetDoc1053100001,C,1
202021969349302017,042103589,RetDoc1053100001,D,1
202021979349305532,430670936,A,1
202000629349300815,042111203,A,1
202000629349300815,042111203,B,1
202000629349300815,042111203,C,1
202043169349302539,150532245,A,1
202043169349302539,150532245,B,1
202043169349302539,150532245,C,0
202011929349301301,251094922,RetDoc1053100001,A,0
202011929349301301,251094922,RetDoc1053100001,B,0
202011929349301301,251094922,RetDoc1053100001,C,0
202011929349301301,251094922,RetDoc1053100001,D,0
202021329349302467,240795965,A,1
202021329349302467,240795965,B,1
202031849349301513,710437657,A,false
202041049349300239,135562314,A,true
202041049349300239,135562314,B,true
202001059349300340,590624459,A,true
202001059349300340,590624459,B,true
202001059349300340,590624459,C,true
202011049349301161,941156628,A,true
202011049349301161,941156628,B,true
202011049349301161,941156628,C,true
202011049349301161,941156628,D,true
202031069349300113,350868074,IRS990ScheduleK.1,A,true
202031069349300113,350868074,IRS990ScheduleK.1,B,true
202031069349300113,350868074,IRS990ScheduleK.1,C,true
202031069349300113,350868074,IRS990ScheduleK.1,D,true
202031069349301788,741159753,A,true
202031069349301788,741159753,B,true
202031069349301788,741159753,C,true
202031069349301653,710236897,A,1
202031069349301653,710236897,B,1
202041919349302074,111630906,A,true
202041919349302074,111630906,B,true
202041919349302074,111630906,C,true
202001979349304580,951246140,A,1
202001979349304580,951246140,B,1
202121349349304337,042005934,A,1
202121349349304337,042005934,B,1
202021969349304267,430654872,IRS990ScheduleK,A,true
202021969349304267,430654872,IRS990ScheduleK,B,true
202021969349304267,430654872,IRS990ScheduleK,C,true
202021969349304267,430654872,IRS990ScheduleK,D,true
202021979349306017,560532129,A,1
202021979349306017,560532129,B,1
202021979349306017,560532129,C,1
202021979349306017,560532129,D,1
202131379349301978,250717890,A,0
202131379349301978,250717890,B,0
202131379349301978,250717890,C,0
202131479349300633,310725957,A,true
202031849349300908,381945965,A,0
202031849349300908,381945965,B,0
202031849349300908,381945965,C,0
202031849349300908,381945965,D,0
202001279349300800,570314380,A,1
202011279349301201,237179567,A
202041929349300504,111630741,A,true
202041929349300504,111630741,B,true
202041929349300504,111630741,C,true
202041929349300504,111630741,D,true
202002879349301325,910615846,A,0
202021909349302852,620475697,R000009,A,1
202021909349302852,620475697,R000009,B,1
202021909349302852,620475697,R000009,C,1
202021909349302852,620475697,R000009,D,1
202131349349304868,160743209,IRS990ScheduleK,A,true
202131349349304868,160743209,IRS990ScheduleK,B,true
202131349349304868,160743209,IRS990ScheduleK,C,true
202131349349304868,160743209,IRS990ScheduleK,D,true
202021829349300917,350715530,A,true
202021829349300917,350715530,B,true
202041969349300244,540525605,R000011,A,1
202041969349300244,540525605,R000011,B,1
202041969349300244,540525605,R000011,C,1
202041969349300244,540525605,R000011,D,1
202011959349303736,410711610,A,1
202031919349301613,042103580,IRS990ScheduleK1,A,true
202031919349301613,042103580,IRS990ScheduleK1,B,true
202031919349301613,042103580,IRS990ScheduleK1,C,true
202031919349301613,042103580,IRS990ScheduleK1,D,true
202011969349302061,381988915,A,1
202131369349301843,314379435,A,1
202131369349301843,314379435,B,1
202111379349307746,590949880,A,0
202041979349302454,042271070,A,1
202041979349302454,042271070,B,0
202021829349301112,350715530,A,true
202021829349301112,350715530,B,true
202021359349300947,591083502,RetDoc1053100001,A,1
202021359349300947,591083502,RetDoc1053100001,B,1
202021359349300947,591083502,RetDoc1053100001,C,1
202021359349300947,591083502,RetDoc1053100001,D,1
202011349349301611,231365954,RetDoc1053100001,A,1
202011349349301611,231365954,RetDoc1053100001,B,1
202011349349301611,231365954,RetDoc1053100001,C,1
202011349349301611,231365954,RetDoc1053100001,D,1
202043039349300639,020222215,A,0
202043039349300639,020222215,B,0
202043039349300639,020222215,C,0
202043039349300639,020222215,D,0
202001979349302485,041843040,A,true
202011969349302901,060646973,IRS990ScheduleK1,A,true
202011969349302901,060646973,IRS990ScheduleK1,B,true
202011969349302901,060646973,IRS990ScheduleK1,C,true
202011969349302901,060646973,IRS990ScheduleK1,D,true
202011979349304161,314379585,A,0
202011369349301841,060646701,R000009,A,1
202011369349301841,060646701,R000009,B,1
202011369349301841,060646701,R000009,C,1
202011369349301841,060646701,R000009,D,1
202011369349302146,050258809,IRS990ScheduleK,A,true
202011369349302146,050258809,IRS990ScheduleK,B,true
202011369349302146,050258809,IRS990ScheduleK,C,true
202011369349302146,050258809,IRS990ScheduleK,D,true
202001979349304835,640303084,A,false
202001929349301040,590936101,IRS990ScheduleK,A,true
202001929349301040,590936101,IRS990ScheduleK,B,true
202001929349301040,590936101,IRS990ScheduleK,C,true
202001929349301040,590936101,IRS990ScheduleK,D,true
202011979349304206,460224588,A,1
202011979349304206,460224588,B,1
202011979349304206,460224588,C,1
202041979349304849,952789388,A,1
202011909349301611,381308480,A,1
202001559349301860,910565553,A,1
202001559349301715,230465970,A,false
202001559349301715,230465970,B,false
202001559349301715,230465970,C,false
202042979349301859,350886846,A,0
202131379349304083,540573801,A,1
202131379349304083,540573801,B,1
202021979349300832,314379435,A,1
202021979349300832,314379435,B,1
202031959349303048,050258932,A,true
202031959349303048,050258932,B,true
202031959349303048,050258932,C,true
202031959349303048,050258932,D,true
202041899349300549,362167048,A,true
202041899349300549,362167048,B,true
202041899349300549,362167048,C,true
202041899349300549,362167048,D,true
202011959349303726,520591658,RetDoc1053100001,A,1
202011959349303726,520591658,RetDoc1053100001,B,1
202011959349303726,520591658,RetDoc1053100001,C,1
202011959349303726,520591658,RetDoc1053100001,D,1
202041959349302409,520591613,A,1
202041959349302409,520591613,B,1
202041959349302409,520591613,C,1
202011979349305641,610469267,A,true
202011979349305641,610469267,B,true
202011979349305641,610469267,C,true
202031919349300228,363108821,A,false
202013119349300201,141338413,A,true
202011979349300726,042452884,A,0
202011979349307261,581357177,A,1
202031979349301903,010211494,A,false
202031979349301903,010211494,B,false
202031979349301903,010211494,C,false
202001979349308905,630400608,A,true
202001979349308905,630400608,B,true
202001979349308905,630400608,C,true
202011979349307901,591157081,A,0
202011979349307901,591157081,B,0
